type,sensor,value,timestamp
"watt","meanPerHour",1448,1428037223
"watt","meanPerHour",1271,1428040891
"watt","meanPerHour",235,1428044421
"watt","meanPerHour",1107,1428048094
"watt","meanPerHour",1163,1428051677
"watt","meanPerHour",493,1428055297
"watt","meanPerHour",296,1428058843
"watt","meanPerHour",203,1428062466
"watt","meanPerHour",706,1428066011
"watt","meanPerHour",1349,1428069630
"watt","meanPerHour",1404,1428073368
"watt","meanPerHour",1760,1428076947
"watt","meanPerHour",1411,1428080406
"watt","meanPerHour",1168,1428084048
"watt","meanPerHour",4312,1428087670
"watt","meanPerHour",4060,1428091291
"watt","meanPerHour",2887,1428094899
"watt","meanPerHour",1830,1428098440
"watt","meanPerHour",169,1428102037
"watt","meanPerHour",175,1428105629
"watt","meanPerHour",201,1428109367
"watt","meanPerHour",1303,1428112823
"watt","meanPerHour",1612,1428116436
"watt","meanPerHour",2014,1428120015
"watt","meanPerHour",1595,1428123680
"watt","meanPerHour",1719,1428127381
"watt","meanPerHour",2308,1428130869
"watt","meanPerHour",1893,1428134445
"watt","meanPerHour",1173,1428138149
"watt","meanPerHour",1141,1428141705
"watt","meanPerHour",258,1428145283
"watt","meanPerHour",185,1428148830
"watt","meanPerHour",586,1428152471
"watt","meanPerHour",1130,1428156364
"watt","meanPerHour",2741,1428159608
"watt","meanPerHour",2106,1428163223
"watt","meanPerHour",1177,1428166821
"watt","meanPerHour",1301,1428170513
"watt","meanPerHour",3661,1428174224
"watt","meanPerHour",4255,1428177637
"watt","meanPerHour",2815,1428181228
"watt","meanPerHour",2079,1428184810
"watt","meanPerHour",170,1428188408
"watt","meanPerHour",234,1428192060
"watt","meanPerHour",304,1428195605
"watt","meanPerHour",1163,1428199206
"watt","meanPerHour",1404,1428202844
"watt","meanPerHour",2740,1428206452
"watt","meanPerHour",801,1428210040
"watt","meanPerHour",1595,1428213613
"watt","meanPerHour",1158,1428217205
"watt","meanPerHour",464,1428220822
"watt","meanPerHour",1207,1428224411
"watt","meanPerHour",2148,1428228026
"watt","meanPerHour",325,1428231614
"watt","meanPerHour",510,1428235260
"watt","meanPerHour",1055,1428238835
"watt","meanPerHour",1774,1428242444
"watt","meanPerHour",1564,1428246007
"watt","meanPerHour",3119,1428249645
"watt","meanPerHour",1770,1428253297
"watt","meanPerHour",1400,1428256830
"watt","meanPerHour",3298,1428260555
"watt","meanPerHour",4667,1428264067
"watt","meanPerHour",2940,1428267614
"watt","meanPerHour",2305,1428271264
"watt","meanPerHour",463,1428274873
"watt","meanPerHour",222,1428278402
"watt","meanPerHour",268,1428282014
"watt","meanPerHour",2323,1428285624
"watt","meanPerHour",3147,1428289239
"watt","meanPerHour",2382,1428292861
"watt","meanPerHour",898,1428296433
"watt","meanPerHour",1226,1428300059
"watt","meanPerHour",732,1428303603
"watt","meanPerHour",702,1428307234
"watt","meanPerHour",503,1428311033
"watt","meanPerHour",251,1428314593
"watt","meanPerHour",203,1428318008
"watt","meanPerHour",239,1428321608
"watt","meanPerHour",382,1428325242
"watt","meanPerHour",785,1428328910
"watt","meanPerHour",752,1428332423
"watt","meanPerHour",933,1428336011
"watt","meanPerHour",1522,1428339601
"watt","meanPerHour",896,1428343216
"watt","meanPerHour",4049,1428346849
"watt","meanPerHour",3880,1428350487
"watt","meanPerHour",2823,1428354045
"watt","meanPerHour",2284,1428357603
"watt","meanPerHour",172,1428361228
"watt","meanPerHour",169,1428364911
"watt","meanPerHour",192,1428368439
"watt","meanPerHour",2080,1428372019
"watt","meanPerHour",4399,1428375625
"watt","meanPerHour",2179,1428379284
"watt","meanPerHour",336,1428382844
"watt","meanPerHour",278,1428386423
"watt","meanPerHour",323,1428390048
"watt","meanPerHour",242,1428393666
"watt","meanPerHour",215,1428397236
"watt","meanPerHour",219,1428400824
"watt","meanPerHour",250,1428404423
"watt","meanPerHour",179,1428408180
"watt","meanPerHour",255,1428411601
"watt","meanPerHour",411,1428415219
"watt","meanPerHour",1086,1428418845
"watt","meanPerHour",1493,1428422533
"watt","meanPerHour",230,1428426062
"watt","meanPerHour",349,1428429649
"watt","meanPerHour",2756,1428433254
"watt","meanPerHour",3483,1428436876
"watt","meanPerHour",2747,1428440430
"watt","meanPerHour",157,1428444058
"watt","meanPerHour",160,1428447612
"watt","meanPerHour",165,1428451262
"watt","meanPerHour",149,1428454840
"watt","meanPerHour",1013,1428458454
"watt","meanPerHour",2971,1428462045
"watt","meanPerHour",1000,1428465733
"watt","meanPerHour",211,1428469211
"watt","meanPerHour",264,1428472864
"watt","meanPerHour",243,1428476427
"watt","meanPerHour",210,1428480000
"watt","meanPerHour",163,1428483644
"watt","meanPerHour",154,1428487246
"watt","meanPerHour",171,1428490809
"watt","meanPerHour",155,1428494478
"watt","meanPerHour",154,1428498060
"watt","meanPerHour",148,1428501699
"watt","meanPerHour",162,1428505227
"watt","meanPerHour",752,1428508872
"watt","meanPerHour",330,1428512617
"watt","meanPerHour",833,1428516026
"watt","meanPerHour",3033,1428519639
"watt","meanPerHour",3099,1428523317
"watt","meanPerHour",3792,1428526895
"watt","meanPerHour",3362,1428530428
"watt","meanPerHour",484,1428534061
"watt","meanPerHour",159,1428537630
"watt","meanPerHour",156,1428541317
"watt","meanPerHour",1625,1428544806
"watt","meanPerHour",2475,1428548422
"watt","meanPerHour",992,1428552011
"watt","meanPerHour",157,1428555617
"watt","meanPerHour",175,1428559286
"watt","meanPerHour",162,1428562804
"watt","meanPerHour",176,1428566440
"watt","meanPerHour",168,1428570007
"watt","meanPerHour",148,1428573617
"watt","meanPerHour",156,1428577208
"watt","meanPerHour",146,1428580823
"watt","meanPerHour",154,1428584476
"watt","meanPerHour",253,1428588013
"watt","meanPerHour",602,1428591738
"watt","meanPerHour",441,1428595234
"watt","meanPerHour",1325,1428598840
"watt","meanPerHour",302,1428602400
"watt","meanPerHour",2113,1428606002
"watt","meanPerHour",3219,1428609707
"watt","meanPerHour",1820,1428613222
"watt","meanPerHour",196,1428616835
"watt","meanPerHour",179,1428620400
"watt","meanPerHour",194,1428624071
"watt","meanPerHour",158,1428627632
"watt","meanPerHour",877,1428631234
"watt","meanPerHour",701,1428635072
"watt","meanPerHour",761,1428638462
"watt","meanPerHour",451,1428642012
"watt","meanPerHour",204,1428645771
"watt","meanPerHour",156,1428649267
"watt","meanPerHour",865,1428652868
"watt","meanPerHour",1531,1428656443
"watt","meanPerHour",285,1428660032
"watt","meanPerHour",267,1428663630
"watt","meanPerHour",226,1428667238
"watt","meanPerHour",214,1428671009
"watt","meanPerHour",231,1428674440
"watt","meanPerHour",236,1428678196
"watt","meanPerHour",1590,1428681634
"watt","meanPerHour",963,1428685211
"watt","meanPerHour",258,1428688859
"watt","meanPerHour",1515,1428692420
"watt","meanPerHour",2340,1428696020
"watt","meanPerHour",2340,1428699621
"watt","meanPerHour",2331,1428703252
"watt","meanPerHour",2953,1428706816
"watt","meanPerHour",785,1428710555
"watt","meanPerHour",165,1428714000
"watt","meanPerHour",166,1428717619
"watt","meanPerHour",172,1428721319
"watt","meanPerHour",182,1428724829
"watt","meanPerHour",416,1428728414
"watt","meanPerHour",240,1428732047
"watt","meanPerHour",302,1428735611
"watt","meanPerHour",164,1428739313
"watt","meanPerHour",716,1428742806
"watt","meanPerHour",592,1428746418
"watt","meanPerHour",262,1428750144
"watt","meanPerHour",161,1428753713
"watt","meanPerHour",240,1428757394
"watt","meanPerHour",160,1428760834
"watt","meanPerHour",167,1428764410
"watt","meanPerHour",162,1428768031
"watt","meanPerHour",1421,1428771713
"watt","meanPerHour",338,1428775215
"watt","meanPerHour",1774,1428778844
"watt","meanPerHour",2923,1428782400
"watt","meanPerHour",2498,1428786145
"watt","meanPerHour",1863,1428789617
"watt","meanPerHour",170,1428793200
"watt","meanPerHour",165,1428796866
"watt","meanPerHour",157,1428800403
"watt","meanPerHour",1393,1428804045
"watt","meanPerHour",968,1428807692
"watt","meanPerHour",422,1428811227
"watt","meanPerHour",308,1428814836
"watt","meanPerHour",221,1428818429
"watt","meanPerHour",739,1428822080
"watt","meanPerHour",195,1428825602
"watt","meanPerHour",168,1428829204
"watt","meanPerHour",850,1428832806
"watt","meanPerHour",301,1428836421
"watt","meanPerHour",295,1428840054
"watt","meanPerHour",442,1428843686
"watt","meanPerHour",702,1428847318
"watt","meanPerHour",1686,1428850866
"watt","meanPerHour",1640,1428854566
"watt","meanPerHour",531,1428858137
"watt","meanPerHour",488,1428861666
"watt","meanPerHour",1759,1428865307
"watt","meanPerHour",2644,1428868908
"watt","meanPerHour",2462,1428872412
"watt","meanPerHour",2343,1428876091
"watt","meanPerHour",683,1428879693
"watt","meanPerHour",166,1428883356
"watt","meanPerHour",158,1428886879
"watt","meanPerHour",1129,1428890564
"watt","meanPerHour",1931,1428894038
"watt","meanPerHour",475,1428897626
"watt","meanPerHour",540,1428901215
"watt","meanPerHour",380,1428904974
"watt","meanPerHour",224,1428908515
"watt","meanPerHour",220,1428912096
"watt","meanPerHour",1118,1428915624
"watt","meanPerHour",307,1428919217
"watt","meanPerHour",1757,1428922877
"watt","meanPerHour",309,1428926444
"watt","meanPerHour",223,1428930073
"watt","meanPerHour",221,1428933768
"watt","meanPerHour",183,1428937211
"watt","meanPerHour",2829,1428940811
"watt","meanPerHour",306,1428944573
"watt","meanPerHour",672,1428948026
"watt","meanPerHour",1621,1428951682
"watt","meanPerHour",2576,1428955215
"watt","meanPerHour",2358,1428958827
"watt","meanPerHour",267,1428962419
"watt","meanPerHour",173,1428966060
"watt","meanPerHour",170,1428969679
"watt","meanPerHour",208,1428973269
"watt","meanPerHour",199,1428976830
"watt","meanPerHour",1565,1428980425
"watt","meanPerHour",386,1428984055
"watt","meanPerHour",152,1428987676
"watt","meanPerHour",228,1428991237
"watt","meanPerHour",218,1428994800
"watt","meanPerHour",237,1428998444
"watt","meanPerHour",184,1429002342
"watt","meanPerHour",184,1429005627
"watt","meanPerHour",233,1429009453
"watt","meanPerHour",228,1429012845
"watt","meanPerHour",222,1429016508
"watt","meanPerHour",222,1429020135
"watt","meanPerHour",208,1429023608
"watt","meanPerHour",259,1429027270
"watt","meanPerHour",200,1429030929
"watt","meanPerHour",355,1429034402
"watt","meanPerHour",1186,1429038046
"watt","meanPerHour",2414,1429041697
"watt","meanPerHour",1978,1429045222
"watt","meanPerHour",171,1429048807
"watt","meanPerHour",175,1429052570
"watt","meanPerHour",158,1429056163
"watt","meanPerHour",167,1429059627
"watt","meanPerHour",210,1429063257
"watt","meanPerHour",1734,1429066809
"watt","meanPerHour",1314,1429070420
"watt","meanPerHour",209,1429074142
"watt","meanPerHour",219,1429077621
"watt","meanPerHour",231,1429081203
"watt","meanPerHour",228,1429084846
"watt","meanPerHour",187,1429088415
"watt","meanPerHour",198,1429092003
"watt","meanPerHour",215,1429095693
"watt","meanPerHour",228,1429099277
"watt","meanPerHour",225,1429102878
"watt","meanPerHour",201,1429106470
"watt","meanPerHour",175,1429110055
"watt","meanPerHour",947,1429113603
"watt","meanPerHour",936,1429117245
"watt","meanPerHour",1001,1429120867
"watt","meanPerHour",1938,1429124428
"watt","meanPerHour",3123,1429128230
"watt","meanPerHour",216,1429131639
"watt","meanPerHour",180,1429135201
"watt","meanPerHour",163,1429138928
"watt","meanPerHour",176,1429142663
"watt","meanPerHour",158,1429146037
"watt","meanPerHour",303,1429149618
"watt","meanPerHour",1536,1429153294
"watt","meanPerHour",499,1429156806
"watt","meanPerHour",178,1429160421
"watt","meanPerHour",155,1429164042
"watt","meanPerHour",167,1429167785
"watt","meanPerHour",151,1429171273
"watt","meanPerHour",157,1429174820
"watt","meanPerHour",155,1429178483
"watt","meanPerHour",165,1429182006
"watt","meanPerHour",156,1429185675
"watt","meanPerHour",161,1429189260
"watt","meanPerHour",151,1429192834
"watt","meanPerHour",170,1429196435
"watt","meanPerHour",270,1429200024
"watt","meanPerHour",1007,1429203727
"watt","meanPerHour",414,1429207223
"watt","meanPerHour",1309,1429210828
"watt","meanPerHour",2386,1429214507
"watt","meanPerHour",2391,1429218114
"watt","meanPerHour",286,1429221650
"watt","meanPerHour",179,1429225272
"watt","meanPerHour",174,1429228961
"watt","meanPerHour",174,1429232524
"watt","meanPerHour",173,1429236007
"watt","meanPerHour",170,1429239601
"watt","meanPerHour",280,1429243245
"watt","meanPerHour",257,1429246800
"watt","meanPerHour",189,1429250407
"watt","meanPerHour",167,1429254064
"watt","meanPerHour",568,1429257795
"watt","meanPerHour",985,1429261210
"watt","meanPerHour",391,1429264825
"watt","meanPerHour",452,1429268445
"watt","meanPerHour",162,1429272052
"watt","meanPerHour",919,1429275617
"watt","meanPerHour",423,1429279202
"watt","meanPerHour",687,1429282949
"watt","meanPerHour",326,1429286412
"watt","meanPerHour",196,1429290044
"watt","meanPerHour",237,1429293657
"watt","meanPerHour",1091,1429297301
"watt","meanPerHour",2388,1429300828
"watt","meanPerHour",2365,1429304445
"watt","meanPerHour",861,1429308006
"watt","meanPerHour",183,1429311603
"watt","meanPerHour",165,1429315292
"watt","meanPerHour",176,1429318806
"watt","meanPerHour",157,1429322437
"watt","meanPerHour",168,1429326113
"watt","meanPerHour",320,1429329642
"watt","meanPerHour",452,1429333217
"watt","meanPerHour",504,1429336816
"watt","meanPerHour",163,1429340436
"watt","meanPerHour",658,1429344028
"watt","meanPerHour",1067,1429347627
"watt","meanPerHour",1090,1429351365
"watt","meanPerHour",690,1429354834
"watt","meanPerHour",242,1429358443
"watt","meanPerHour",222,1429362004
"watt","meanPerHour",178,1429365658
"watt","meanPerHour",155,1429369262
"watt","meanPerHour",2122,1429372841
"watt","meanPerHour",2082,1429376428
"watt","meanPerHour",667,1429380026
"watt","meanPerHour",1357,1429383706
"watt","meanPerHour",2589,1429387245
"watt","meanPerHour",2400,1429390895
"watt","meanPerHour",251,1429394489
"watt","meanPerHour",162,1429398004
"watt","meanPerHour",171,1429401644
"watt","meanPerHour",163,1429405445
"watt","meanPerHour",449,1429408828
"watt","meanPerHour",482,1429412495
"watt","meanPerHour",251,1429416017
"watt","meanPerHour",1538,1429419693
"watt","meanPerHour",885,1429423205
"watt","meanPerHour",226,1429426804
"watt","meanPerHour",158,1429430404
"watt","meanPerHour",165,1429434014
"watt","meanPerHour",148,1429437616
"watt","meanPerHour",167,1429441214
"watt","meanPerHour",175,1429444878
"watt","meanPerHour",179,1429448498
"watt","meanPerHour",469,1429452017
"watt","meanPerHour",1747,1429455624
"watt","meanPerHour",1289,1429459288
"watt","meanPerHour",532,1429462815
"watt","meanPerHour",318,1429466430
"watt","meanPerHour",1609,1429470002
"watt","meanPerHour",2526,1429473601
"watt","meanPerHour",2483,1429477220
"watt","meanPerHour",1791,1429480816
"watt","meanPerHour",1157,1429484425
"watt","meanPerHour",366,1429488097
"watt","meanPerHour",165,1429491668
"watt","meanPerHour",624,1429495219
"watt","meanPerHour",2234,1429498838
"watt","meanPerHour",359,1429502420
"watt","meanPerHour",169,1429506022
"watt","meanPerHour",155,1429509612
"watt","meanPerHour",169,1429513229
"watt","meanPerHour",153,1429516904
"watt","meanPerHour",155,1429520610
"watt","meanPerHour",151,1429524022
"watt","meanPerHour",165,1429527620
"watt","meanPerHour",158,1429531269
"watt","meanPerHour",157,1429534820
"watt","meanPerHour",151,1429538402
"watt","meanPerHour",152,1429542255
"watt","meanPerHour",871,1429545623
"watt","meanPerHour",950,1429549217
"watt","meanPerHour",302,1429553032
"watt","meanPerHour",1348,1429556410
"watt","meanPerHour",2498,1429560078
"watt","meanPerHour",1970,1429563600
"watt","meanPerHour",175,1429567270
"watt","meanPerHour",164,1429570849
"watt","meanPerHour",157,1429574424
"watt","meanPerHour",173,1429578012
"watt","meanPerHour",337,1429581679
"watt","meanPerHour",2144,1429585203
"watt","meanPerHour",265,1429588833
"watt","meanPerHour",177,1429592421
"watt","meanPerHour",234,1429596005
"watt","meanPerHour",243,1429599743
"watt","meanPerHour",232,1429603220
"watt","meanPerHour",201,1429606801
"watt","meanPerHour",196,1429610475
"watt","meanPerHour",241,1429614065
"watt","meanPerHour",236,1429617638
"watt","meanPerHour",231,1429621249
"watt","meanPerHour",239,1429625076
"watt","meanPerHour",181,1429628484
"watt","meanPerHour",1135,1429632134
"watt","meanPerHour",504,1429635609
"watt","meanPerHour",290,1429639321
"watt","meanPerHour",986,1429642833
"watt","meanPerHour",2685,1429646433
"watt","meanPerHour",2110,1429650283
"watt","meanPerHour",1051,1429653698
"watt","meanPerHour",170,1429657258
"watt","meanPerHour",180,1429660899
"watt","meanPerHour",161,1429664425
"watt","meanPerHour",317,1429668028
"watt","meanPerHour",1529,1429671638
"watt","meanPerHour",202,1429675203
"watt","meanPerHour",190,1429678821
"watt","meanPerHour",231,1429682431
"watt","meanPerHour",244,1429686015
"watt","meanPerHour",232,1429689618
"watt","meanPerHour",197,1429693206
"watt","meanPerHour",188,1429696843
"watt","meanPerHour",214,1429700447
"watt","meanPerHour",233,1429704108
"watt","meanPerHour",226,1429707605
"watt","meanPerHour",223,1429711219
"watt","meanPerHour",171,1429714807
"watt","meanPerHour",2306,1429718427
"watt","meanPerHour",332,1429722109
"watt","meanPerHour",241,1429725601
"watt","meanPerHour",984,1429729212
"watt","meanPerHour",2360,1429732844
"watt","meanPerHour",660,1429736437
"watt","meanPerHour",163,1429740022
"watt","meanPerHour",181,1429743640
"watt","meanPerHour",173,1429747204
"watt","meanPerHour",161,1429750898
"watt","meanPerHour",177,1429754415
"watt","meanPerHour",1496,1429758038
"watt","meanPerHour",1034,1429761614
